"","x"
"15071","SSPO"
"15072","SSR1"
"15073","SSR2"
"15074","SSR3,KCNAB1"
"15075","SSR4"
"15076","SSRP1"
"15077","SST"
"15078","SSTR1"
"15079","SSTR2"
"15080","SSTR3"
"15081","SSTR4"
"15082","SSTR5"
"15083","SSU72"
"15084","SSUH2"
"15085","SSX1,SSX8P"
"15086","SSX2,SSX2B"
"15087","SSX2IP"
"15088","SSX3"
"15089","SSX4B,SSX4"
"15090","SSX7,SSX5"
"15091","ST13"
"15092","ST14"
"15093","ST18"
"15094","ST20"
"15095","ST3GAL1"
"15096","ST3GAL2"
"15097","ST3GAL3"
"15098","ST3GAL4"
"15099","ST3GAL5"
"15100","ST3GAL6"
"15101","ST6GAL1"
"15102","ST6GAL2"
"15103","ST6GALNAC1"
"15104","ST6GALNAC2"
"15105","ST6GALNAC3"
"15106","ST6GALNAC4"
"15107","ST6GALNAC5"
"15108","ST6GALNAC6"
"15109","ST7"
"15110","ST7L"
"15111","ST8SIA1,ARMC10"
"15112","ST8SIA2"
"15113","ST8SIA3"
"15114","ST8SIA4"
"15115","ST8SIA5"
"15116","ST8SIA6"
"15117","STAB1"
"15118","STAB2"
"15119","STAC"
"15120","STAC2"
"15121","STAC3"
"15122","STAG1"
"15123","STAG2"
"15124","STAG3"
"15125","STAG3L5P-PVRIG2P-PILRB,PILRB"
"15126","STAM"
"15127","STAM2"
"15128","STAMBP"
"15129","STAMBPL1"
"15130","STAP1"
"15131","STAP2"
"15132","STAR"
"15133","STARD10"
"15134","STARD13"
"15135","STARD3"
"15136","STARD3NL"
"15137","STARD4"
"15138","STARD5,IL16"
"15139","STARD6"
"15140","STARD7"
"15141","STARD8"
"15142","STARD9"
"15143","STAT1"
"15144","STAT2"
"15145","STAT3"
"15146","STAT4"
"15147","STAT5A"
"15148","STAT5B"
"15149","STAT6"
"15150","STATH"
"15151","STAU1"
"15152","STAU2"
"15153","STBD1"
"15154","STC1"
"15155","STC2"
"15156","STEAP1,STEAP1B"
"15157","STEAP2"
"15158","STEAP3"
"15159","STEAP4"
"15160","STH"
"15161","STIL"
"15162","STIM1"
"15163","STIM2"
"15164","STIMATE"
"15165","STING1,TMEM173"
"15166","STIP1"
"15167","STK10"
"15168","STK11"
"15169","STK11IP"
"15170","STK16"
"15171","STK17A"
"15172","STK17B"
"15173","STK19"
"15174","STK24"
"15175","STK25"
"15176","STK26"
"15177","STK3"
"15178","STK31"
"15179","STK32A"
"15180","STK32B"
"15181","STK32C"
"15182","STK33"
"15183","STK35"
"15184","STK36"
"15185","STK38"
"15186","STK38L"
"15187","STK39"
"15188","STK4"
"15189","STK40"
"15190","STKLD1"
"15191","STMN1"
"15192","STMN2"
"15193","STMN3"
"15194","STMN4"
"15195","STMND1"
"15196","STMP1"
"15197","STN1"
"15198","STOM"
"15199","STOML1"
"15200","STOML2"
"15201","STOML3"
"15202","STON1"
"15203","STON1-GTF2A1L,GTF2A1L"
"15204","STON2"
"15205","STOX1"
"15206","STOX2"
"15207","STPG1"
"15208","STPG2"
"15209","STPG3"
"15210","STPG4"
"15211","STRA6"
"15212","STRA8"
"15213","STRADA"
"15214","STRADB"
"15215","STRAP"
"15216","STRBP"
"15217","STRC,STRCP1"
"15218","STRIP1"
"15219","STRIP2"
"15220","STRIT1"
"15221","STRN"
"15222","STRN3"
"15223","STRN4"
"15224","STS"
"15225","STT3A"
"15226","STT3B"
"15227","STUB1"
"15228","STUM"
"15229","STX10"
"15230","STX11"
"15231","STX12"
"15232","STX16"
"15233","STX16-NPEPL1,NPEPL1"
"15234","STX17"
"15235","STX18"
"15236","STX19"
"15237","STX1A"
"15238","STX1B"
"15239","STX2"
"15240","STX3"
"15241","STX4"
"15242","STX5"
"15243","STX6"
"15244","STX7"
"15245","STX8"
"15246","STXBP1"
"15247","STXBP2"
"15248","STXBP3"
"15249","STXBP4"
"15250","STXBP5"
"15251","STXBP5L"
"15252","STXBP6"
"15253","STYK1"
"15254","STYX"
"15255","STYXL1"
"15256","SUB1"
"15257","SUCLA2"
"15258","SUCLG1"
"15259","SUCLG2"
"15260","SUCNR1"
"15261","SUCO"
"15262","SUDS3"
"15263","SUFU"
"15264","SUGCT"
"15265","SUGP1"
"15266","SUGP2"
"15267","SUGT1"
"15268","SULF1"
"15269","SULF2"
"15270","SULT1A2,SULT1A1"
"15271","SULT1B1"
"15272","SULT1C2"
"15273","SULT1C3"
"15274","SULT1C4"
"15275","SULT1E1"
"15276","SULT2A1"
"15277","SULT2B1"
"15278","SULT4A1"
"15279","SULT6B1"
"15280","SUMF1"
"15281","SUMF2"
"15282","SUMO1"
"15283","SUMO2"
"15284","SUMO3"
"15285","SUMO4"
"15286","SUN1"
"15287","SUN2"
"15288","SUN3"
"15289","SUN5"
"15290","SUPT16H"
"15291","SUPT20H"
"15292","SUPT20HL1"
"15293","SUPT3H"
"15294","SUPT4H1"
"15295","SUPT5H"
"15296","SUPT6H"
"15297","SUPT7L"
"15298","SUPV3L1"
"15299","SURF1"
"15300","SURF2"
"15301","SURF4"
"15302","SURF6"
"15303","SUSD1"
"15304","SUSD2"
"15305","SUSD3"
"15306","SUSD4"
"15307","SUSD5"
"15308","SUSD6"
"15309","SUV39H1"
"15310","SUV39H2"
"15311","SUZ12"
"15312","SUZ12P1,CRLF3"
"15313","SV2A"
"15314","SV2B"
"15315","SV2C"
"15316","SVBP"
"15317","SVEP1"
"15318","SVIL"
"15319","SVIP"
"15320","SVOP"
"15321","SVOPL"
"15322","SWAP70"
"15323","SWI5"
"15324","SWSAP1"
"15325","SWT1"
"15326","SYAP1"
"15327","SYBU"
"15328","SYCE1"
"15329","SYCE1L"
"15330","SYCE2"
"15331","SYCE3"
"15332","SYCN"
"15333","SYCP1"
"15334","SYCP2"
"15335","SYCP2L"
"15336","SYCP3"
"15337","SYDE1"
"15338","SYDE2"
"15339","SYF2"
"15340","SYK"
"15341","SYMPK"
"15342","SYN1"
"15343","SYN2"
"15344","SYN3"
"15345","SYNC"
"15346","SYNCRIP"
"15347","SYNDIG1"
"15348","SYNDIG1L"
"15349","SYNE1"
"15350","SYNE2"
"15351","SYNE3"
"15352","SYNE4"
"15353","SYNGAP1"
"15354","SYNGR1"
"15355","SYNGR2"
"15356","SYNGR3"
"15357","SYNGR4"
"15358","SYNJ1"
"15359","SYNJ2"
"15360","SYNJ2BP"
"15361","SYNM"
"15362","SYNPO"
"15363","SYNPO2"
"15364","SYNPO2L"
"15365","SYNPR"
"15366","SYNRG"
"15367","SYP"
"15368","SYPL1"
"15369","SYPL2"
"15370","SYS1"
"15371","SYT1"
"15372","SYT10"
"15373","SYT11"
"15374","SYT12"
"15375","SYT13"
"15376","SYT14"
"15377","SYT15,LOC102724488"
"15378","SYT16"
"15379","SYT17"
"15380","SYT2"
"15381","SYT3"
"15382","SYT4"
"15383","SYT5"
"15384","SYT6"
"15385","SYT7"
"15386","SYT8"
"15387","SYT9"
"15388","SYTL1"
"15389","SYTL2"
"15390","SYTL3"
"15391","SYTL5"
"15392","SYVN1"
"15393","SZRD1,SPATA21"
"15394","SZT2,HYI"
"15395","TAAR1"
"15396","TAAR2"
"15397","TAAR5"
"15398","TAAR6"
"15399","TAAR8"
"15400","TAAR9"
"15401","TAB1"
"15402","TAB2"
"15403","TAB3"
"15404","TAC1"
"15405","TAC3"
"15406","TAC4"
"15407","TACC1"
"15408","TACC2"
"15409","TACC3"
"15410","TACO1"
"15411","TACR1"
"15412","TACR2"
"15413","TACR3"
"15414","TACSTD2"
"15415","TADA1"
"15416","TADA2A"
"15417","TADA2B"
"15418","TADA3"
"15419","TAF10"
"15420","TAF11"
"15421","TAF12"
"15422","TAF13"
"15423","TAF15"
"15424","TAF1A"
"15425","TAF1B"
"15426","TAF1D"
"15427","TAF1L,TAF1"
"15428","TAF2"
"15429","TAF3"
"15430","TAF4"
"15431","TAF4B"
"15432","TAF5"
"15433","TAF5L"
"15434","TAF6"
"15435","TAF6L"
"15436","TAF7"
"15437","TAF7L"
"15438","TAF8"
"15439","TAF9"
"15440","TAF9B"
"15441","TAFA1"
"15442","TAFA2"
"15443","TAFA3"
"15444","TAFA4"
"15445","TAFA5"
"15446","TAGAP"
"15447","TAGLN"
"15448","TAGLN2"
"15449","TAGLN3"
"15450","TAL1"
"15451","TAL2"
"15452","TALDO1"
"15453","TAMM41"
"15454","TANC1"
"15455","TANC2"
"15456","TANGO2"
"15457","TANGO6"
"15458","TANK"
"15459","TAOK1"
"15460","TAOK2"
"15461","TAOK3"
"15462","TAP1"
"15463","TAP2"
"15464","TAPBP"
"15465","TAPBPL"
"15466","TAPT1"
"15467","TAPT1-AS1,RPS21"
"15468","TARBP1"
"15469","TARBP2"
"15470","TARDBP"
"15471","TARM1"
"15472","TARS1"
"15473","TARS2"
"15474","TARS3,TARSL2"
"15475","TAS1R1"
"15476","TAS1R2"
"15477","TAS1R3"
"15478","TAS2R1"
"15479","TAS2R10"
"15480","TAS2R13"
"15481","TAS2R16"
"15482","TAS2R19"
"15483","TAS2R20"
"15484","TAS2R3"
"15485","TAS2R30"
"15486","TAS2R38"
"15487","TAS2R39"
"15488","TAS2R4"
"15489","TAS2R40"
"15490","TAS2R41"
"15491","TAS2R42"
"15492","TAS2R43,TAS2R31"
"15493","TAS2R43,TAS2R45"
"15494","TAS2R46"
"15495","TAS2R5"
"15496","TAS2R50"
"15497","TAS2R60"
"15498","TAS2R7"
"15499","TAS2R8"
"15500","TAS2R9"
"15501","TASOR"
"15502","TASOR2,GDI2"
"15503","TASP1"
"15504","TAT"
"15505","TATDN2"
"15506","TATDN3"
"15507","TAX1BP1"
"15508","TAX1BP3,P2RX5-TAX1BP3"
"15509","TAZ"
"15510","TBATA"
"15511","TBC1D1"
"15512","TBC1D10A"
"15513","TBC1D10B"
"15514","TBC1D10C"
"15515","TBC1D12"
"15516","TBC1D13"
"15517","TBC1D14"
"15518","TBC1D15"
"15519","TBC1D16"
"15520","TBC1D17"
"15521","TBC1D19"
"15522","TBC1D2"
"15523","TBC1D20"
"15524","TBC1D21"
"15525","TBC1D22A"
"15526","TBC1D22B"
"15527","TBC1D23"
"15528","TBC1D24"
"15529","TBC1D25"
"15530","TBC1D28,TBC1D26"
"15531","TBC1D2B"
"15532","TBC1D30"
"15533","TBC1D31"
"15534","TBC1D32"
"15535","TBC1D3I,TBC1D3G,TBC1D3L,TBC1D3J,TBC1D3B,TBC1D3E,TBC1D3C,TBC1D3F,TBC1D3H,TBC1D3,TBC1D3K,TBC1D3D"
"15536","TBC1D4"
"15537","TBC1D5"
"15538","TBC1D7-LOC100130357,TBC1D7"
"15539","TBC1D8"
"15540","TBC1D8B"
"15541","TBC1D9"
"15542","TBC1D9B"
"15543","TBCA"
"15544","TBCB"
"15545","TBCC"
"15546","TBCCD1"
"15547","TBCD"
"15548","TBCE"
"15549","TBCEL"
"15550","TBCK"
"15551","TBK1"
"15552","TBKBP1"
"15553","TBL1X"
"15554","TBL1XR1"
"15555","TBL1Y"
"15556","TBL2"
"15557","TBL3"
"15558","TBP"
"15559","TBPL1"
"15560","TBPL2"
"15561","TBR1"
"15562","TBRG1,SIAE"
"15563","TBRG4"
"15564","TBX1"
"15565","TBX10"
"15566","TBX15"
"15567","TBX18"
"15568","TBX19"
"15569","TBX2"
"15570","TBX20"
"15571","TBX21"
"15572","TBX22"
"15573","TBX3"
"15574","TBX4"
"15575","TBX5"
"15576","TBX6"
"15577","TBXA2R"
"15578","TBXAS1"
"15579","TBXT"
"15580","TC2N"
"15581","TCAF1"
"15582","TCAF2,TCAF2P1"
"15583","TCAIM"
"15584","TCAP"
"15585","TCEA1"
"15586","TCEA2"
"15587","TCEA3"
"15588","TCEAL1"
"15589","TCEAL2"
"15590","TCEAL3"
"15591","TCEAL4"
"15592","TCEAL5"
"15593","TCEAL6"
"15594","TCEAL7"
"15595","TCEAL8"
"15596","TCEAL9"
"15597","TCEANC"
"15598","TCEANC2"
"15599","TCERG1"
"15600","TCERG1L"
"15601","TCF12"
"15602","TCF15"
"15603","TCF19"
"15604","TCF20"
"15605","TCF21"
"15606","TCF23"
"15607","TCF24"
"15608","TCF25"
"15609","TCF3"
"15610","TCF4"
"15611","TCF7"
"15612","TCF7L1"
"15613","TCF7L2"
"15614","TCFL5"
"15615","TCHH"
"15616","TCHHL1"
"15617","TCHP"
"15618","TCIM"
"15619","TCIRG1"
"15620","TCL1A"
"15621","TCL1B"
"15622","TCN1"
"15623","TCN2"
"15624","TCOF1"
"15625","TCP1"
"15626","TCP10"
"15627","TCP10L,C21orf59-TCP10L"
"15628","TCP10L2"
"15629","TCP11"
"15630","TCP11L1"
"15631","TCP11L2"
"15632","TCTA"
"15633","TCTE1"
"15634","TCTE3"
"15635","TCTEX1D1"
"15636","TCTEX1D2"
"15637","TCTEX1D4"
"15638","TCTN1"
"15639","TCTN2"
"15640","TCTN3"
"15641","TDG"
"15642","TDGF1,TDGF1P3"
"15643","TDO2"
"15644","TDP1"
"15645","TDP2"
"15646","TDRD1"
"15647","TDRD10"
"15648","TDRD12"
"15649","TDRD15"
"15650","TDRD3"
"15651","TDRD5"
"15652","TDRD6"
"15653","TDRD7"
"15654","TDRD9"
"15655","TDRKH"
"15656","TDRP"
"15657","TEAD1"
"15658","TEAD2"
"15659","TEAD3"
"15660","TEAD4"
"15661","TEC"
"15662","TECPR1"
"15663","TECPR2"
"15664","TECR"
"15665","TECRL"
"15666","TECTA"
"15667","TECTB"
"15668","TEDC1"
"15669","TEDC2"
"15670","TEDDM1"
"15671","TEF"
"15672","TEFM"
"15673","TEK"
"15674","TEKT1"
"15675","TEKT2"
"15676","TEKT3"
"15677","TEKT5"
"15678","TELO2"
"15679","TEN1-CDK3,CDK3"
"15680","TEN1,TEN1-CDK3"
"15681","TENM1"
"15682","TENM2"
"15683","TENM3"
"15684","TENM4"
"15685","TENT2"
"15686","TENT4A"
"15687","TENT4B"
"15688","TENT5A"
"15689","TENT5B"
"15690","TENT5C"
"15691","TENT5D"
"15692","TEP1"
"15693","TEPP"
"15694","TEPSIN"
"15695","TERB1"
"15696","TERB2"
"15697","TERF1"
"15698","TERF2"
"15699","TERF2IP"
"15700","TERT"
"15701","TES"
"15702","TESC"
"15703","TESK1"
"15704","TESK2"
"15705","TESMIN"
"15706","TESPA1"
"15707","TET1"
"15708","TET2"
"15709","TET3"
"15710","TEX10"
"15711","TEX101"
"15712","TEX11"
"15713","TEX12"
"15714","TEX13A"
"15715","TEX13B"
"15716","TEX13C"
"15717","TEX13D"
"15718","TEX14"
"15719","TEX15"
"15720","TEX19"
"15721","TEX2"
"15722","TEX22"
"15723","TEX26"
"15724","TEX264"
"15725","TEX28"
"15726","TEX29"
"15727","TEX30"
"15728","TEX33"
"15729","TEX35"
"15730","TEX36"
"15731","TEX37"
"15732","TEX38"
"15733","TEX43"
"15734","TEX44"
"15735","TEX45"
"15736","TEX46"
"15737","TEX47"
"15738","TEX48"
"15739","TEX49"
"15740","TEX50"
"15741","TEX51"
"15742","TEX52"
"15743","TEX53"
"15744","TEX55"
"15745","TEX9"
"15746","TF"
"15747","TFAM"
"15748","TFAP2A"
"15749","TFAP2B"
"15750","TFAP2C"
"15751","TFAP2D"
"15752","TFAP2E"
"15753","TFAP4"
"15754","TFB2M"
"15755","TFCP2"
"15756","TFCP2L1"
"15757","TFDP1"
"15758","TFDP2"
"15759","TFDP3"
"15760","TFE3"
"15761","TFEB"
"15762","TFEC"
"15763","TFF1"
"15764","TFF2"
"15765","TFF3"
"15766","TFG"
"15767","TFIP11,SRRD"
"15768","TFPI"
"15769","TFPI2"
"15770","TFR2"
"15771","TFRC"
"15772","TG"
"15773","TGDS"
"15774","TGFA"
"15775","TGFB1"
"15776","TGFB1I1"
"15777","TGFB2"
"15778","TGFB3"
"15779","TGFBI"
"15780","TGFBR2"
"15781","TGFBR3"
"15782","TGFBR3L"
"15783","TGFBRAP1"
"15784","TGIF1"
"15785","TGIF2"
"15786","TGIF2LY,TGIF2LX"
"15787","TGM1"
"15788","TGM2"
"15789","TGM3"
"15790","TGM4"
"15791","TGM5"
"15792","TGM6"
"15793","TGM7"
"15794","TGOLN2"
"15795","TGS1"
"15796","TH"
"15797","THADA"
"15798","THAP1"
"15799","THAP10"
"15800","THAP11"
"15801","THAP12"
"15802","THAP2"
"15803","THAP3"
"15804","THAP4"
"15805","THAP5"
"15806","THAP6"
"15807","THAP7"
"15808","THAP8"
"15809","THAP9"
"15810","THBD"
"15811","THBS1"
"15812","THBS2"
"15813","THBS3"
"15814","THBS4"
"15815","THEG"
"15816","THEGL"
"15817","THEM4"
"15818","THEM5"
"15819","THEM6"
"15820","THEMIS"
"15821","THEMIS2"
"15822","THG1L"
"15823","THNSL1"
"15824","THNSL2"
"15825","THOC1"
"15826","THOC2"
"15827","THOC3"
"15828","THOC5"
"15829","THOC6"
"15830","THOC7"
"15831","THOP1"
"15832","THPO"
"15833","THRA"
"15834","THRAP3"
"15835","THRB"
"15836","THRSP"
"15837","THSD1"
"15838","THSD4"
"15839","THSD7A"
"15840","THSD7B"
"15841","THTPA"
"15842","THUMPD1"
"15843","THUMPD2"
"15844","THUMPD3"
"15845","THY1"
"15846","THYN1"
"15847","TIA1"
"15848","TIAF1"
"15849","TIAL1"
"15850","TIAM1"
"15851","TIAM2,TFB1M"
"15852","TICAM1"
"15853","TICAM2,TMED7-TICAM2"
"15854","TICRR"
"15855","TIE1"
"15856","TIFA"
"15857","TIGAR"
"15858","TIGD1"
"15859","TIGD2"
"15860","TIGD3"
"15861","TIGD4"
"15862","TIGD5"
"15863","TIGD6"
"15864","TIGD7"
"15865","TIGIT"
"15866","TIMD4"
"15867","TIMELESS"
"15868","TIMM10"
"15869","TIMM10B"
"15870","TIMM13"
"15871","TIMM17A"
"15872","TIMM17B"
"15873","TIMM21"
"15874","TIMM22"
"15875","TIMM23"
"15876","TIMM23B-AGAP6,TIMM23B"
"15877","TIMM29"
"15878","TIMM44"
"15879","TIMM50"
"15880","TIMM8A"
"15881","TIMM8B"
"15882","TIMM9"
"15883","TIMMDC1"
"15884","TIMP1"
"15885","TIMP2"
"15886","TIMP3"
"15887","TIMP4"
"15888","TINAG"
"15889","TINAGL1"
"15890","TINCR"
"15891","TINF2"
"15892","TIPARP"
"15893","TIPIN"
"15894","TIPRL"
"15895","TIRAP"
"15896","TJAP1"
"15897","TJP1"
"15898","TJP2"
"15899","TJP3"
"15900","TK1"
"15901","TK2"
"15902","TKFC"
"15903","TKT"
"15904","TKTL1"
"15905","TKTL2"
"15906","TLCD1"
"15907","TLCD2"
"15908","TLCD3A"
"15909","TLCD3B"
"15910","TLCD4"
"15911","TLCD5"
"15912","TLE1"
"15913","TLE2"
"15914","TLE3"
"15915","TLE4"
"15916","TLE5"
"15917","TLE6"
"15918","TLE7"
"15919","TLK1"
"15920","TLK2"
"15921","TLL1"
"15922","TLL2"
"15923","TLN1"
"15924","TLN2"
"15925","TLNRD1"
"15926","TLR1"
"15927","TLR10"
"15928","TLR2"
"15929","TLR3"
"15930","TLR4"
"15931","TLR5"
"15932","TLR6"
"15933","TLR7"
"15934","TLR8"
"15935","TLR9"
"15936","TLX1"
"15937","TLX2"
"15938","TLX3"
"15939","TM2D1"
"15940","TM2D2"
"15941","TM2D3"
"15942","TM4SF1"
"15943","TM4SF18"
"15944","TM4SF19"
"15945","TM4SF20"
"15946","TM4SF4"
"15947","TM4SF5"
"15948","TM6SF1"
"15949","TM6SF2"
"15950","TM7SF2"
"15951","TM7SF3"
"15952","TM9SF1"
"15953","TM9SF2"
"15954","TM9SF3"
"15955","TM9SF4"
"15956","TMA16"
"15957","TMA7"
"15958","TMBIM1"
"15959","TMBIM4"
"15960","TMBIM6"
"15961","TMC1"
"15962","TMC2"
"15963","TMC3"
"15964","TMC4"
"15965","TMC5"
"15966","TMC6"
"15967","TMC7"
"15968","TMC8"
"15969","TMCC1"
"15970","TMCC2"
"15971","TMCC3"
"15972","TMCO1"
"15973","TMCO2"
"15974","TMCO3"
"15975","TMCO4"
"15976","TMCO5A"
"15977","TMCO6"
"15978","TMED1"
"15979","TMED10"
"15980","TMED3"
"15981","TMED4"
"15982","TMED5"
"15983","TMED6"
"15984","TMED7"
"15985","TMED8"
"15986","TMED9"
"15987","TMEFF1,MSANTD3-TMEFF1"
"15988","TMEFF2"
"15989","TMEM100"
"15990","TMEM101"
"15991","TMEM102"
"15992","TMEM104"
"15993","TMEM106A"
"15994","TMEM106B"
"15995","TMEM106C"
"15996","TMEM107"
"15997","TMEM108"
"15998","TMEM109"
"15999","TMEM11"
"16000","TMEM114"
"16001","TMEM115"
"16002","TMEM116"
"16003","TMEM117"
"16004","TMEM119"
"16005","TMEM120A"
"16006","TMEM120B"
"16007","TMEM121"
"16008","TMEM121B"
"16009","TMEM123"
"16010","TMEM125"
"16011","TMEM126A"
"16012","TMEM126B"
"16013","TMEM127"
"16014","TMEM128"
"16015","TMEM129"
"16016","TMEM130"
"16017","TMEM131"
"16018","TMEM131L"
"16019","TMEM132A"
"16020","TMEM132B"
"16021","TMEM132C"
"16022","TMEM132D"
"16023","TMEM132E"
"16024","TMEM134"
"16025","TMEM135"
"16026","TMEM138"
"16027","TMEM139"
"16028","TMEM140"
"16029","TMEM141"
"16030","TMEM143"
"16031","TMEM144"
"16032","TMEM145"
"16033","TMEM147"
"16034","TMEM14A"
"16035","TMEM14B"
"16036","TMEM14C"
"16037","TMEM150A"
"16038","TMEM150B"
"16039","TMEM150C"
"16040","TMEM151A"
"16041","TMEM151B"
"16042","TMEM154"
"16043","TMEM155"
"16044","TMEM156"
"16045","TMEM158"
"16046","TMEM159"
"16047","TMEM160"
"16048","TMEM161A"
"16049","TMEM161B"
"16050","TMEM163"
"16051","TMEM164"
"16052","TMEM165"
"16053","TMEM167A"
"16054","TMEM167B"
"16055","TMEM168"
"16056","TMEM169"
"16057","TMEM17"
"16058","TMEM170A"
"16059","TMEM170B"
"16060","TMEM171"
"16061","TMEM174"
"16062","TMEM175"
"16063","TMEM176A"
"16064","TMEM176B"
"16065","TMEM177"
"16066","TMEM178A"
"16067","TMEM178B"
"16068","TMEM179"
"16069","TMEM179B,TMEM223"
"16070","TMEM18"
"16071","TMEM181"
"16072","TMEM182"
"16073","TMEM183B,TMEM183A"
"16074","TMEM184A"
"16075","TMEM184B"
"16076","TMEM184C"
"16077","TMEM185A"
"16078","TMEM185B"
"16079","TMEM186"
"16080","TMEM187"
"16081","TMEM189"
"16082","TMEM189-UBE2V1,UBE2V1,LOC107986871"
"16083","TMEM19"
"16084","TMEM190"
"16085","TMEM191C,TMEM191B"
"16086","TMEM192"
"16087","TMEM196"
"16088","TMEM198"
"16089","TMEM199"
"16090","TMEM200A"
"16091","TMEM200B"
"16092","TMEM200C"
"16093","TMEM201"
"16094","TMEM202"
"16095","TMEM203"
"16096","TMEM204"
"16097","TMEM205"
"16098","TMEM207"
"16099","TMEM208"
"16100","TMEM209"
"16101","TMEM210"
"16102","TMEM211"
"16103","TMEM212"
"16104","TMEM213"
"16105","TMEM214"
"16106","TMEM215"
"16107","TMEM216"
"16108","TMEM217"
"16109","TMEM218"
"16110","TMEM219"
"16111","TMEM220"
"16112","TMEM221"
"16113","TMEM222"
"16114","TMEM225"
"16115","TMEM225B"
"16116","TMEM229A"
"16117","TMEM229B"
"16118","TMEM230"
"16119","TMEM231"
"16120","TMEM232"
"16121","TMEM233"
"16122","TMEM234,IQCC"
"16123","TMEM235"
"16124","TMEM236"
"16125","TMEM237"
"16126","TMEM238"
"16127","TMEM239"
"16128","TMEM240"
"16129","TMEM241"
"16130","TMEM242"
"16131","TMEM243"
"16132","TMEM244"
"16133","TMEM245"
"16134","TMEM247"
"16135","TMEM248"
"16136","TMEM249"
"16137","TMEM25"
"16138","TMEM250"
"16139","TMEM251"
"16140","TMEM252"
"16141","TMEM253"
"16142","TMEM254"
"16143","TMEM255A"
"16144","TMEM255B"
"16145","TMEM256"
"16146","TMEM258"
"16147","TMEM259"
"16148","TMEM26"
"16149","TMEM260"
"16150","TMEM262"
"16151","TMEM263"
"16152","TMEM265"
"16153","TMEM266"
"16154","TMEM267"
"16155","TMEM268"
"16156","TMEM269"
"16157","TMEM270"
"16158","TMEM271"
"16159","TMEM272"
"16160","TMEM273"
"16161","TMEM275"
"16162","TMEM30A"
"16163","TMEM30B"
"16164","TMEM31"
"16165","TMEM33"
"16166","TMEM35A"
"16167","TMEM35B"
"16168","TMEM37"
"16169","TMEM38A"
"16170","TMEM38B"
"16171","TMEM39A"
"16172","TMEM39B"
"16173","TMEM40"
"16174","TMEM41A"
"16175","TMEM41B"
"16176","TMEM42"
"16177","TMEM43"
"16178","TMEM44"
"16179","TMEM45A"
"16180","TMEM45B"
"16181","TMEM47"
"16182","TMEM50A,RHCE"
"16183","TMEM50B"
"16184","TMEM51"
"16185","TMEM52"
"16186","TMEM52B"
"16187","TMEM53"
"16188","TMEM54"
"16189","TMEM59"
"16190","TMEM59L"
"16191","TMEM60"
"16192","TMEM61"
"16193","TMEM62"
"16194","TMEM63A"
"16195","TMEM63B"
"16196","TMEM63C"
"16197","TMEM64"
"16198","TMEM65"
"16199","TMEM67"
"16200","TMEM68"
"16201","TMEM69"
"16202","TMEM70"
"16203","TMEM71"
"16204","TMEM72"
"16205","TMEM74"
"16206","TMEM74B"
"16207","TMEM79"
"16208","TMEM80"
"16209","TMEM81"
"16210","TMEM82"
"16211","TMEM86A"
"16212","TMEM86B"
"16213","TMEM87A"
"16214","TMEM87B"
"16215","TMEM88"
"16216","TMEM88B"
"16217","TMEM89"
"16218","TMEM8B"
"16219","TMEM9"
"16220","TMEM91"
"16221","TMEM92"
"16222","TMEM94"
"16223","TMEM95"
"16224","TMEM97"
"16225","TMEM98"
"16226","TMEM9B"
"16227","TMF1"
"16228","TMIE"
"16229","TMIGD1"
"16230","TMIGD2"
"16231","TMIGD3"
"16232","TMLHE"
"16233","TMOD1"
"16234","TMOD2"
"16235","TMOD3"
"16236","TMOD4"
"16237","TMPO"
"16238","TMPPE"
"16239","TMPRSS11A"
"16240","TMPRSS11B"
"16241","TMPRSS11D"
"16242","TMPRSS11E"
"16243","TMPRSS11F"
"16244","TMPRSS12"
"16245","TMPRSS13"
"16246","TMPRSS15"
"16247","TMPRSS2"
"16248","TMPRSS3"
"16249","TMPRSS4"
"16250","TMPRSS5"
"16251","TMPRSS6"
"16252","TMPRSS7"
"16253","TMPRSS9"
"16254","TMSB10"
"16255","TMSB15A"
"16256","TMSB15B"
"16257","TMSB4X"
"16258","TMSB4Y"
"16259","TMTC1"
"16260","TMTC2"
"16261","TMTC3"
"16262","TMTC4"
"16263","TMUB1"
"16264","TMUB2"
"16265","TMX1"
"16266","TMX2"
"16267","TMX3"
"16268","TMX4"
"16269","TNC"
"16270","TNF"
"16271","TNFAIP1"
"16272","TNFAIP2"
"16273","TNFAIP3"
"16274","TNFAIP6"
"16275","TNFAIP8"
"16276","TNFAIP8L1"
"16277","TNFAIP8L2"
"16278","TNFAIP8L3"
"16279","TNFRSF10A"
"16280","TNFRSF10B"
"16281","TNFRSF10D"
"16282","TNFRSF11A"
"16283","TNFRSF11B"
"16284","TNFRSF12A"
"16285","TNFRSF13B"
"16286","TNFRSF13C"
"16287","TNFRSF14"
"16288","TNFRSF17"
"16289","TNFRSF18"
"16290","TNFRSF19"
"16291","TNFRSF1A"
"16292","TNFRSF1B"
"16293","TNFRSF21"
"16294","TNFRSF25"
"16295","TNFRSF4"
"16296","TNFRSF6B,RTEL1-TNFRSF6B"
"16297","TNFRSF8"
"16298","TNFRSF9"
"16299","TNFSF10"
"16300","TNFSF11"
"16301","TNFSF12,TNFSF12-TNFSF13"
"16302","TNFSF13"
"16303","TNFSF13B"
"16304","TNFSF14"
"16305","TNFSF15"
